time,addr,txid,value
2020-10-29 02:23:09,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],1b60ec8b9a87e9aceacb10b349147222fc03d9cf24f9c2111e74bf1fd406794e,-0.30029878
2020-11-02 22:33:28,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],1a116958aa07ca1fc1366d97efa27743ef44e94bd01ae93de162816260615c18,0.99225851
2020-11-04 17:11:46,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],a5a6f250e94bf3946b7556dcfb3e4b817a458ac66e7e0d73b9372814e4a8c331,45.62177233
2020-11-05 15:37:24,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],9c4dce518a2a268acd36cb5edce481b235e0f8d7f2dbeac2d4a8cde99848cf61,3.5590692
2020-11-05 16:23:49,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],87e6cc149556ab53f8d496e572b2c638f67be0fca3b4210a6bb6583894ca769f,8.55971989
2020-11-05 22:50:39,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],cf5d44db72f155995b31b76da235d9a73ce8cc880661306e068c75083f0f6c4a,-7.4013756
2020-11-06 13:07:48,['bc1qgpl339pzf7h3ymzkln3zulhxyfrhad66qythgj'],b10719b8e48952c30f5e0487b9816a773dea1a442419bbb22a2d5630ecd09ce8,26.33
2020-11-06 13:07:48,['bc1qgpl339pzf7h3ymzkln3zulhxyfrhad66qythgj'],c61bc652d89541bd712de568b5b94c11cfe8f5c4d323d5eb9d13f2018ab6f0e8,42.8
2020-11-06 13:07:48,['bc1qgpl339pzf7h3ymzkln3zulhxyfrhad66qythgj'],d33bd76028ada4cd58bab35a77d0c01d6ebb40396f2d424e11ee8ff366018233,50.87
2020-11-09 17:10:22,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],1ebb51ff3d77deca934ac24857cf7545f9e97195ac41a871d89cbfe96402a863,3.20959164
2020-11-09 18:01:38,['bc1qgpl339pzf7h3ymzkln3zulhxyfrhad66qythgj'],c072a815e0fcfacb3773d1a56dd89f9830dd8bddb7eaac09c032eda4900c58ec,0.00014018
2020-11-12 15:30:18,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],d55620f471cec1e446b757175087ee5663d459e0fb1d633bfb9a85112c6e9f55,8.46233952
2020-11-12 15:42:32,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],46d5803ea98f94dc2f2c48f945c0a8c76ac444d3a56771a5989e2aea35944598,4.1105168
2020-11-16 21:31:15,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],4e86628c09dacc540438fc9b159c13b4806735a838e64756796180cdaf68f620,3.0290469
2020-11-17 00:10:36,['bc1qgpl339pzf7h3ymzkln3zulhxyfrhad66qythgj'],44f99ef213c20c0b7845fedb567c12355b0d729cf5bdaa7aa102526cf40a2449,-26.33014018
2020-11-17 00:10:36,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],44f99ef213c20c0b7845fedb567c12355b0d729cf5bdaa7aa102526cf40a2449,26.3285345
2020-11-17 03:35:24,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],15ab6624730d0a91645a69276785ea29e3b989a5cdc02f06e20793428875a7cc,32.29874118
2020-11-17 03:35:24,['bc1qgpl339pzf7h3ymzkln3zulhxyfrhad66qythgj'],15ab6624730d0a91645a69276785ea29e3b989a5cdc02f06e20793428875a7cc,-42.8
2020-11-20 18:05:17,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],436072a2fbd65cdd1815582cec99898adc1e764fc699029df31f4a3d30b62b8c,50.86886969
2020-11-20 18:05:17,['bc1qgpl339pzf7h3ymzkln3zulhxyfrhad66qythgj'],436072a2fbd65cdd1815582cec99898adc1e764fc699029df31f4a3d30b62b8c,-50.87
2020-11-20 18:21:08,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],55c226d0b2242dc01a105c2d409a4a0440f1f593cc0aad6cddd80ba43cb3cc92,-8.74924402
2020-11-24 21:56:20,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],d06ef77e0cc3abe03b86b0270a32a120afe5fa449573f0334d07f103024c4d6b,-0.29913502
2020-11-24 21:56:20,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],125134f730c5506158290f624cf9b1dcdf1b07f75ff522e3f2c095da5c7108a4,-0.00113502
2020-11-26 18:46:59,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],c82b07ee0538695e5cf65bbc9689f67e3f6b6e67290cbdc6c6cc0d7bfca57b02,1.45218936
2020-11-27 19:35:04,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],81d5131e41af5a58eb3ff02f078236570b4029eb64ceb24174a0f23c7dd390b9,-0.94462374
2020-12-03 19:03:44,['bc1qgpl339pzf7h3ymzkln3zulhxyfrhad66qythgj'],7448d4e0e304754fc0c11a68d76f0e0f3acb32edc5d5aa4686248782b3ac3672,0.00068607
2020-12-07 17:57:49,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],b8885a97449474e20fb6d2d6faf5d8b0c5b5ab0858607d8e4f48660b46bc938e,1.24646832
2020-12-08 23:22:45,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],245685c7ae18ab922271c90ce631e4fb3b44a827c73d5f4863a72367d8508b17,15.00071584
2020-12-10 03:41:01,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],d8345463f433c2a068e7f29fbf01931f13f8446058782086c6d01b98a2bc513b,-0.00064841
2020-12-10 03:41:01,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],cc13c4d90ba8e481ddd60a0760dd3250864bfce512ed1cc5dd99b0de9ce0bfba,-50.27770916
2020-12-10 03:41:01,['bc1qgpl339pzf7h3ymzkln3zulhxyfrhad66qythgj'],d8345463f433c2a068e7f29fbf01931f13f8446058782086c6d01b98a2bc513b,-0.00068607
2020-12-14 18:01:46,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],38418f8f7bea41b6c32448de2c16d2512289d9184eb840367870a9c49ab266a0,1.29723374
2020-12-14 20:06:32,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],0c5acf5f1edc72d62c430e80de6dfccf84babd80463058fd527acb4a883e29d4,-0.00120096
2020-12-15 17:32:03,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],61ef0f60cfa4c83efce92d68298e17ac401a4330cbaa0df16ee4434c16c8b3b4,-0.5192938
2020-12-17 23:11:12,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],78d8b89055add83ba5bb9f79074faf451f2e53ef9fed58b0b0378fd87bc30448,-0.00123355
2020-12-17 23:44:50,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],fe5af1a10a493d24bbe248ccd060b9e7a4d46fe73ddadad97e67880241c3b7b8,-94.99963631
2020-12-21 17:34:48,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],7f2049ab0698ecb9ed5ee152ca55cdcddcc821483c564d74963c403953b2bdac,1.17694461
2020-12-21 17:42:23,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],16f73f639c66049f6298f30d556980a670d0600502ab2d22ba2ad1e235e86a78,-0.01018398
2020-12-21 17:52:34,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],47da8f80d65f2b56c7e549f0857056f223f230a15ad7ac014dbd15d65aab737b,-24.99026485
2020-12-21 21:39:51,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],3d689c3a2ad6416056de56cc90dd10ed1e4af86200b00d8043dcbfd20c02d90f,0.1
2020-12-21 21:39:51,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],22bf33d0f63755e837fdffc3c5a8eb059019f08c611d43079adbba5fafdea13c,1.85932682
2020-12-22 13:17:36,['bc1qgpl339pzf7h3ymzkln3zulhxyfrhad66qythgj'],166de295e1811dc0880eed717920697ef95dd7b6318e28cb012b09c6cb2208e0,25.0
2020-12-31 17:48:40,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],83cf84ae3eefadbdfa32e6f8b713e821e38f3b279c336c1dd39c46fd1d29045a,0.28658395
2021-01-05 23:50:09,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],9f02035ab39be2ff365bbece20079521301e5f5924853ba06c8bf8c9d89726c7,1.64077683
2021-01-07 18:31:31,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],7c0b86b8e24a2ace9d67385ac3a4b1f9f106169dbc30722339c7ab0794a860fd,-1.00028458
2021-01-08 19:39:41,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],327ce612930e90a4b29df3fcf3ebeb42b57d22f887162b8381027513182b6737,-0.00115792
2021-01-08 20:01:08,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],acfa4776fdcb0ad86a454ad0e4dc4f254aaa0b823b9f3cb3b4dcebc484fd5ae7,0.01
2021-01-08 20:11:43,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],b8dfa282808752b25331aa26f98cde76ee92cda90bf625d3198cc24e499b0f62,38.99
2021-01-08 20:37:05,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],0b2cba1adb998bb70a0dde76e871f36c24688790165acceac7f039999f6fa20a,-47.93389946
2021-01-08 20:37:05,['bc1qgpl339pzf7h3ymzkln3zulhxyfrhad66qythgj'],0b2cba1adb998bb70a0dde76e871f36c24688790165acceac7f039999f6fa20a,-25.0
2021-01-08 21:23:05,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],e41789988daee921107a049e3cb97a4c8c031f32ff91c56da3c185ceae00179b,104.49531077
2021-01-10 17:52:53,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],dd4e47993dfc9e61be3a8f0c9765cccb886a72d00cf9011b4482f067350bd95d,-0.00115184
2021-01-10 18:01:57,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],54a5b00c86e69309c7ee6b6049e100eaa72e0ee46a3b9dedbf678eca9dcd9808,-0.99915184
2021-01-11 18:23:37,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],2504347134a4653694171631135d621638f2bffa3425d353702d126126a016cf,0.75724992
2021-01-11 18:52:46,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],392ce0a549b07c5f5da56c6e5446321097447e55c105c0f7511533c59f811b4f,-0.00118227
2021-01-11 19:26:13,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],7c57f7f42f8bd1766c8cb745d41456112a160ff6a5e6ad8b84498bbcc8a83f57,-0.00118818
2021-01-11 19:37:04,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],b4f0b44172672e64e882bae3af424964ba9c03d0fc18c067ec4372331ce6c21e,-11.82844102
2021-01-11 19:53:47,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],9e64fef6555a06cc1cfc3853d2957caed53ad55784354ce3bb956113cb7e1582,-0.00118242
2021-01-11 20:02:49,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],a145ac0a5fd71b3f27e22ec3d31308c152a6c47caf75193c315419dc14a40385,-19.15198113
2021-01-11 21:27:43,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],057c8f5274e9e361a87f7c642d23be7945051379d7719caf5f39262bf6ca18a2,10.55845572
2021-01-12 19:33:38,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],cb0dfb69ab286c9b182155915fac9765e495e9b4b8f914edd153463ef5cf3fd0,-0.00119206
2021-01-12 19:57:55,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],1d03426066bce903f1e305c826f61263e6a6bfd838a55b0547aae92d105c90b5,-9.91720211
2021-01-13 18:26:35,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],2237a1cb5f0cc6c9a573db5ff99030611e7fdc5b09e0a9a1f07c456456a489f1,-0.0101846
2021-01-13 18:52:35,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],146d7ca5109dff71124e01844ad376e9cae7b61124b49c8148837f15dbb2e50b,-9.99027367
2021-01-13 20:12:09,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],e1c6575fefffc9fc8fc4f7d4aa6d6578cd2ff72cc4102bb1c9447955481ba762,-0.00118464
2021-01-13 23:10:49,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],4f4199bf00ad2a0c0324b51bea9aed86034e390d61b035c2b08fa622433de1d4,-15.99918342
2021-01-13 23:10:49,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],c812d24a3b9083de5401748e99d38016c3cb33cc8c28d0cda38933734c138548,-2.82998471
2021-01-13 23:10:49,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],8f52169f260cb692777316b0ec432bf97902c792d7388c3f4e24503c03519b21,-0.00118341
2021-01-14 00:08:36,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],15b8ed6d23eaa981129f93ea299f39574d61ee69fa567e013640d9b9423c125b,-65.00018733
2021-01-14 00:08:36,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],0bbddfb5ffe2b2e2a97c4a52ad546ca5d51d6f9fe6f6111cc8214edb65a2c6f6,15.99994569
2021-01-14 00:26:35,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],6f1b1a7d3d967dc36670eacbab3dcb551481b9a2bc39daa03ba70ae8964dad43,-0.00118475
2021-01-14 00:26:35,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],7e86410ccb6127e32b5b10409c38a1e4d3237f6ea7d4a7539144d0f846fc725c,-0.00118475
2021-01-14 00:30:11,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],2839d2226bc49fb245ad99c42d4659b8c218e209dbfd3ada633b13f669ca53e8,-0.99918475
2021-01-14 00:30:11,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],38f01942f08fe62824d9f7627c31baa489d75464c65be3c92deac162d05bb9f0,-0.99918475
2021-01-14 19:50:35,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],1ce73830dd97a56944510d3d67f082bcc8424de0febb6f2bfe800652e542e359,2.00031759
2021-01-14 23:57:03,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],7b983641a0efc143269b15b565934e5d6b71bac1b5309dc20f85f7c067a326d1,-0.0011927
2021-01-15 00:14:12,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],f7cf319d4fcea66d0edce4f71496ff0b229bf25dd35515011b60c88eaa21e583,-0.00119806
2021-01-15 00:29:20,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],5f5df3760d13026055c19f931449a5b428bf540746b524cac4435eda543d323f,-0.99919884
2021-01-18 18:53:59,['bc1qgpl339pzf7h3ymzkln3zulhxyfrhad66qythgj'],f7d453f97e4758a6cb593214bf05658b6dfc6c8cc0965dca4e48e530e6a2fa49,0.001
2021-01-18 19:16:15,['bc1qgpl339pzf7h3ymzkln3zulhxyfrhad66qythgj'],412ec07bed4dcac82781908f02aba012a3f0cd56223cff7a73c087fef2556058,5.36037333
2021-01-18 21:48:58,['bc1qgpl339pzf7h3ymzkln3zulhxyfrhad66qythgj'],0dc45c80d82e3396aaa8f34ab6e415539d73b675908eb8a10114adff6b84e325,0.003
2021-01-18 21:48:58,['bc1qgpl339pzf7h3ymzkln3zulhxyfrhad66qythgj'],a81e24fa8edbbd248e4319901a63f402bba9d89d86162301f367ce70c70409ca,-5.36137333
2021-01-18 21:48:58,['bc1qgpl339pzf7h3ymzkln3zulhxyfrhad66qythgj'],0b3c8eaf8ce30ee375c4a4490ca090646d5a56b127135d0fbf9a45d955279e16,39.997
2021-01-18 21:48:58,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],a81e24fa8edbbd248e4319901a63f402bba9d89d86162301f367ce70c70409ca,-8.73840099
2021-01-18 22:56:56,['bc1qgpl339pzf7h3ymzkln3zulhxyfrhad66qythgj'],1cdc58c7557247fc47703b8a5c268c8542391fd55ef6ade88ecec8b9d56343ca,-0.003
2021-01-18 22:56:56,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],1cdc58c7557247fc47703b8a5c268c8542391fd55ef6ade88ecec8b9d56343ca,0.00185414
2021-01-18 23:25:33,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],93189da18307b271090ebcedea1dad7381c295cf662bc69f24eee556fa75772a,-0.0011479
2021-01-19 00:35:40,['bc1qgpl339pzf7h3ymzkln3zulhxyfrhad66qythgj'],45f36a5fcfd13f7aa7f5ff68e85604509cd324d8c3c7a6a11fcde3b0f662a1f8,-39.997
2021-01-19 00:35:40,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],45f36a5fcfd13f7aa7f5ff68e85604509cd324d8c3c7a6a11fcde3b0f662a1f8,19.99673829
2021-01-19 02:13:22,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],7469980b9f49e29eeb90dc972137a116cf852b01fa315ca125649271a5a515f5,20.02338098
2021-01-20 22:46:45,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],9e08bd3b8eee376fabc9d365d7f7790c454cf886a24801904e14045a873ed830,-0.00113534
2021-01-21 00:46:53,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],00024734d0d7a9b21c714303a6d256d57bbb40375e5806331768b2ff08a3f317,2.53179074
2021-01-21 00:46:53,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],dabb5dcc8949e1058206762788f4bcfad3f8ee43c60b16f3517190b8c8406792,-9.24914586
2021-01-24 23:56:02,['bc1qgpl339pzf7h3ymzkln3zulhxyfrhad66qythgj'],680fe858dc6e911a4d18787281dcd7d1a99a9888945a0b3fa07c84a09b69157e,5.47e-06
2021-01-26 03:32:20,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],bf63a69242183dad40039d693c8a1c8728ba6c1bafd3162beb09435d8b220f18,3.13688919
2021-01-26 20:37:50,['bc1qgpl339pzf7h3ymzkln3zulhxyfrhad66qythgj'],7d5d176031bac93ca3c531779a0a43f42ec3c91a0fda004a710f9de162907126,-5.47e-06
2021-01-26 20:37:50,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],7d5d176031bac93ca3c531779a0a43f42ec3c91a0fda004a710f9de162907126,-0.00120975
2021-01-26 21:15:54,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],c5f2faade4aaf7ca7b4e99ed2778700c4fb5da849d3f16cb849dabd3e157ed55,-0.00110962
2021-01-26 21:15:54,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],069bab8bdfc0279dab48bdc2f94d015f9548f137b35a8957cf0aa840f938d429,-2.0001081
2021-01-26 21:15:54,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],a73bd5f9d283c5337b7327caa86afa45d62c3d54958ed1c11c0123baa02ccc4a,-2.00010811
2021-01-26 21:43:52,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],70a9969050f45aad701d3c8dd4c109bd3cd1d2664751db91c6848e424b38aad8,-0.0011479
2021-01-26 21:43:52,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],7ab7bcc5db7e71f8ea29de850764f6eb2309727cfdcde3f35d3ab2a521e5e2ec,-1.99934404
2021-01-26 22:07:01,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],db53bbeaf111803e5f62ce5bd1ec3411925e4fe83b9d96cb274a0deea5e8aea2,-0.0011479
2021-01-26 22:34:24,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],b002350a6cfb8870de79ee37581ecdd479c04073dbcde00392a646369e2feef6,-0.9991479
2021-01-26 22:40:35,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],d4ecceeb02b2a5c907da2d156904cd08ce287a409f76f39663ece7c42f1ed6d1,-1.99910965
2021-01-27 05:05:16,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],506c3302bd0e38bbf26b08ce41c8051d0cfaa0892c1dd627edfbc4b2ad84ffaa,-12.50952624
2021-01-27 18:40:47,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],fa6437505dbc0c2a23b84fdbc86435ae43d7bf5649848262af111bd523c8e8a5,-2.00011882
2021-01-27 18:58:15,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],e10e19189f37ff3a80077db13ecc760f0b66b7d17b3bb2bdd9c1f63ca7da1e43,-0.32965708
2021-01-28 02:36:48,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],753ab2d7a4f5e4702f90ac1817a6464bfcd9e0cbbae2d5a144da61a9bb8804e3,-0.01984084
2021-01-29 20:50:52,['bc1qgpl339pzf7h3ymzkln3zulhxyfrhad66qythgj'],547e60d0209a2681befb28517077d49fe46d98055ab6decc0fd653c251cfe552,25.0
2021-01-29 21:01:24,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],8cb0d2898ea00e37b85e67b517d55d25360ab488206431420008da66a24c8d85,-0.00026829
2021-01-29 21:01:24,['bc1qgpl339pzf7h3ymzkln3zulhxyfrhad66qythgj'],8cb0d2898ea00e37b85e67b517d55d25360ab488206431420008da66a24c8d85,-25.0
2021-01-31 14:52:41,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],2de391316df6312ea7b2be1d4c5b07ec1f5e9ace78bb81a1daaa6f8e96c01d4f,3.13835618
2021-02-02 00:08:23,['bc1qgpl339pzf7h3ymzkln3zulhxyfrhad66qythgj'],2522acf5416cd55e48d6b532caaf002d4522d0b384bd133821630b37203e4948,0.89060951
2021-02-02 21:36:38,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],f421d78057d8bd44e79a64cd1ef39ce1c6dd05820f3a2e3ee440a2073aa3791b,1.75100083
2021-02-02 21:36:38,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],8a01bb231a4ad7cc623bf74bd0a2275a6cab7f48a3e714b5d0414be9225bb559,0.88943195
2021-02-02 21:36:38,['bc1qgpl339pzf7h3ymzkln3zulhxyfrhad66qythgj'],8a01bb231a4ad7cc623bf74bd0a2275a6cab7f48a3e714b5d0414be9225bb559,-0.89060951
2021-02-03 03:44:15,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],064dc07e56e7d49b6dbf13ea19a7fbcc51734574b2f7bb9acc80c910a2b46b4b,-0.99926054
2021-02-08 18:00:12,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],bdedf07ee6fef3ca5d6d0bc70ab1bceb8d5fc355c1ee4e37ca7683c41e6291e0,1.73591508
2021-02-09 00:04:52,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],6abe39cda6f5aa0dd74a42d3ce7212783f47d1800aa2a35c4f191a27b597edde,-25.000525
2021-02-09 21:25:06,['bc1qgpl339pzf7h3ymzkln3zulhxyfrhad66qythgj'],af13a44d13d334802a6dba2aef54e6838e4a99058de38a074c52c62f65cbf999,100.0
2021-02-09 22:58:27,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],68350100cfb2358ea5b5b4af3cf44439dbe556f6290f7c61086360701661898e,99.99879432
2021-02-09 22:58:27,['bc1qgpl339pzf7h3ymzkln3zulhxyfrhad66qythgj'],68350100cfb2358ea5b5b4af3cf44439dbe556f6290f7c61086360701661898e,-100.0
2021-02-09 22:59:04,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],2b2537a0da8995eef5258845046fcacaa52f662add6277bed4ba4efdc280ff4e,-0.00120279
2021-02-09 22:59:04,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],a7e32db4aac7d6a84117efc89ffa012a171d77fedcb2360b2359758d93ba6e8e,-12.61065921
2021-02-09 23:21:12,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],b2944bf5c939ec595f20c05e938191f021e5c4ff55cf6454b11ea39107ed30cb,21.55489282
2021-02-09 23:21:12,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],5d68fa752b7ecbaf391bdc8fa8abbba8159991ec6693393c252e0d2c70c806fc,-49.99920279
2021-02-11 22:28:41,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],91afd8a732af653f897f7fef70cfd681bdd7af8b5487926c4faf1066f7139f4f,-0.00122337
2021-02-11 22:28:41,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],a49f275516e707ec1410099c95b906963917a0bf84a3f751f0c4944f709ef1b0,-10.48422337
2021-02-12 01:22:51,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],f732bd08d0716641f6214cf87192f58d89ba5def41566d3498ff67c79c1a12ab,-1.00024687
2021-02-12 01:22:51,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],f04ab66616cdc501d3149d7889b0d5681e5852588d47e1260e5305dcc0982e2c,-1.00025032
2021-02-12 16:53:50,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],7040de8a1c76a1506bf6209aa5a898e25537b19a4eea8b9d832c89a582ffaa8f,10.12523937
2021-02-12 22:52:52,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],e1167406252eb5524a180ced5aaf2e0c255477969f52eea217bfdd8e8252b35d,0.87829823
2021-02-14 17:39:51,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],8119b408a8338e3bdf5000e268251e16e3e9dcb80252354b8abf1717fcf9d976,9.99981701
2021-02-15 17:02:19,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],a49b4022506a5c8194aac6d9c8c73bbb616dbd0f96d685c9ee33658a7c98742a,-20.000364
2021-02-16 16:16:47,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],9c9eb607f899652b0636be2223393756e00e8b6e8b0e73c298493d28cf02dbc7,3.41030254
2021-02-16 18:02:37,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],5922d425e74d5f76e9a72bd6d61e89ff2fd9b11644b80f10fc4802b31781b12b,-0.00115807
2021-02-16 18:02:37,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],010896fdcc887eb165cced78be02f4c5df64b77be8da6a231b0b6843cdcc818d,-11.30092487
